negative,ok months waiting hear airline bit days terrible service
positive,cldnt happier plastic wing pins flight love amazing nice
neutral,click link flight info booked flight read waive fees military true
negative,process waiting reply months pathetic customerservice
positive,thanks reply seat leg munich nice
neutral,seats class ua honor upgrade policy freq flyers honor employee upgrade
negative,website flight booking tickets booted system umpteen times
positive,thank taking care mom reflight booking flight phl
neutral,flt ase denver cancelled flightled tomorrow help rebook
negative,account website email unavailable
positive,ill check appreciate response regardless
neutral,listen flight tcmparty ce3k
negative,received bag night am missing
positive,phenomenal frm gate gate
neutral,zero vouchers hotel cab expect serious mileage credits
negative,upgrade seats economy plus sitting concrete bench
positive,thanks hopefully easily resolved
neutral,talks military baggage fees please guide thanks
negative,flight delayed boarded sit scheduling
positive,finally threatened send vegas coach thnx
neutral,flat tire policy shuttle broke ord probably miss
negative,hard stay upset try remorse
positive,smile zero award computers sense humour
neutral,sector whereby bag allowance international flight
negative,simple apology goes hollow obvious care
positive,flights cancelled flighted trip refunded difficulty staff extremely helpful handle bad
neutral,bereavement discount airfare grandfather passed attend funeral week
negative,time shocking pattern repeated neglect disrespect
positive,relate flightd anyway impressed
neutral,traveling sep reservation f3kxb8
negative,fingers crossed intact disappointed experience actually saying enjoyed using
positive,impressed app worth damn sms updates flight
neutral,follow send direct message meant
negative,incredibly easy fix stay comfort zone forced mine
positive,thank daughters bd party weather cond look promising please assist earlier flts cmh
neutral,name correct original confirmation spelled wrong reminder name mi run cause concern
negative,ours july zero excuses system causes
positive,kudos capt herman relayed chief pilot emailing
neutral,welcome world snow world goose bay labrador canada
negative,sitting friends family booked tickets october december bought
positive,job cle tpa schedule inches snow
neutral,charge carryon instead checked bag jockeying overhead space happier passengers ontime departures
negative,talking nonstop flights sna sfo sfo ewr
positive,elp friendly flyerfriendly united emb145 elpaso
neutral,purchasing ticket united card priority boarding
negative,legitimate question systemwide vs localized unrelate flightd
positive,provide voucher customers tweet day earnedmybusiness
neutral,snowboard boot bag included standard checked baggage snowboard bag
negative,time call skis airport faith united
positive,stellar customer service earned business attention detail
neutral,getting ready book flight san juan wondering united waive baggage fees military personnel thanks
negative,guys amazing company continually makes mistakes fails held accountable error
positive,service staff usual cleanliness smells bit satisfied traveler
neutral,ah explain crew particularly distressed little startling
negative,yeah sorry united international reputation
positive,upgraded hour international flight forgive thank
neutral,pls hold ua2066 cnx pax frm ua6194 runners min hold save fam frm miscnx pls twitter watching
negative,maybe care hear whoever listens issues caused
positive,yes add gluten free options
neutral,helped weight issue vouchers hopped flight instead winwin
negative,wonder sharing fb insta produce characters limits story telling
positive,thank flight gfc cheers
neutral,russell daiber premium eco
negative,telling call left airport negligent pilot staff
positive,ok sent info via dm appreciate help consideration
neutral,okc sacramento dfw closed
negative,email resent doesnt appear arrived
positive,thanks help huge race trying goes smoothly peace
neutral,curiosity flight arranged pilots notified lot pilots arrived announcements
negative,united coupon broken entertainment system flight seriously ridiculousness learncustomerservice
positive,flight attendant extremely helpful woman hard time walking
neutral,conditions bos ua994 appears time check
negative,drop bag overnight leaving week supposed hold bag
